INFO:root:07:59:53 Namespace(accumulate=None, batch_size=32, bert_dataset='book_corpus_wiki_en_uncased', bert_model='bert_12_768_12', dev_batch_size=8, dtype='float32', early_stop=None, epochs=5, epsilon=1e-06, gpu=0, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pad=False, pretrained_bert_parameters=None, seed=0, task_name='QQP', training_steps=None, warmup_ratio=0.1)
INFO:root:07:59:58 processing dataset...
WARNING:py.warnings:08:00:02 /home/ubuntu/.local/lib/python3.6/site-packages/gluonnlp/data/dataset.py:169: UserWarning: 21 incomplete samples in /home/ubuntu/.mxnet/datasets/glue_qqp/train.tsv
  warnings.warn('%d incomplete samples in %s'%(num_missing, filename))

WARNING:py.warnings:08:00:50 /home/ubuntu/.local/lib/python3.6/site-packages/gluonnlp/data/dataset.py:169: UserWarning: 1 incomplete samples in /home/ubuntu/.mxnet/datasets/glue_qqp/dev.tsv
  warnings.warn('%d incomplete samples in %s'%(num_missing, filename))

INFO:root:08:01:46 Now we are doing BERT classification training on gpu(0)!
INFO:root:08:01:46 training steps=56851
INFO:root:08:01:48 [Epoch 1 Batch 10/11375] loss=0.7393, lr=0.0000000, metrics:accuracy:0.5844,f1:0.0000
INFO:root:08:02:24 [Epoch 1 Batch 320/11375] loss=0.5612, lr=0.0000011, metrics:accuracy:0.6410,f1:0.2396
INFO:root:08:02:26 [Epoch 1 Batch 330/11375] loss=0.5484, lr=0.0000012, metrics:accuracy:0.6438,f1:0.2539
INFO:root:08:02:27 [Epoch 1 Batch 340/11375] loss=0.5688, lr=0.0000012, metrics:accuracy:0.6460,f1:0.2705
INFO:root:08:02:28 [Epoch 1 Batch 350/11375] loss=0.5322, lr=0.0000012, metrics:accuracy:0.6491,f1:0.2844
INFO:root:08:02:29 [Epoch 1 Batch 360/11375] loss=0.5654, lr=0.0000013, metrics:accuracy:0.6507,f1:0.2972
INFO:root:08:02:30 [Epoch 1 Batch 370/11375] loss=0.5750, lr=0.0000013, metrics:accuracy:0.6517,f1:0.3131
INFO:root:08:02:31 [Epoch 1 Batch 380/11375] loss=0.5521, lr=0.0000013, metrics:accuracy:0.6530,f1:0.3289
INFO:root:08:02:33 [Epoch 1 Batch 390/11375] loss=0.5523, lr=0.0000014, metrics:accuracy:0.6546,f1:0.3396
INFO:root:08:02:34 [Epoch 1 Batch 400/11375] loss=0.5196, lr=0.0000014, metrics:accuracy:0.6570,f1:0.3461
INFO:root:08:02:35 [Epoch 1 Batch 410/11375] loss=0.5010, lr=0.0000014, metrics:accuracy:0.6600,f1:0.3579
INFO:root:08:02:36 [Epoch 1 Batch 420/11375] loss=0.5374, lr=0.0000015, metrics:accuracy:0.6616,f1:0.3652
INFO:root:08:02:38 [Epoch 1 Batch 430/11375] loss=0.5114, lr=0.0000015, metrics:accuracy:0.6634,f1:0.3710
INFO:root:08:02:39 [Epoch 1 Batch 440/11375] loss=0.5175, lr=0.0000015, metrics:accuracy:0.6656,f1:0.3783
INFO:root:08:02:40 [Epoch 1 Batch 450/11375] loss=0.5304, lr=0.0000016, metrics:accuracy:0.6669,f1:0.3860
INFO:root:08:02:41 [Epoch 1 Batch 460/11375] loss=0.5219, lr=0.0000016, metrics:accuracy:0.6682,f1:0.3955
INFO:root:08:02:42 [Epoch 1 Batch 470/11375] loss=0.5200, lr=0.0000016, metrics:accuracy:0.6698,f1:0.4047
INFO:root:08:02:43 [Epoch 1 Batch 480/11375] loss=0.5268, lr=0.0000017, metrics:accuracy:0.6712,f1:0.4128
INFO:root:08:02:44 [Epoch 1 Batch 490/11375] loss=0.4889, lr=0.0000017, metrics:accuracy:0.6736,f1:0.4220
INFO:root:08:02:46 [Epoch 1 Batch 500/11375] loss=0.5016, lr=0.0000018, metrics:accuracy:0.6755,f1:0.4311
INFO:root:08:02:47 [Epoch 1 Batch 510/11375] loss=0.5109, lr=0.0000018, metrics:accuracy:0.6769,f1:0.4360
INFO:root:08:02:48 [Epoch 1 Batch 520/11375] loss=0.5098, lr=0.0000018, metrics:accuracy:0.6781,f1:0.4428
INFO:root:08:02:49 [Epoch 1 Batch 530/11375] loss=0.4744, lr=0.0000019, metrics:accuracy:0.6800,f1:0.4477
INFO:root:08:02:50 [Epoch 1 Batch 540/11375] loss=0.4938, lr=0.0000019, metrics:accuracy:0.6818,f1:0.4525
INFO:root:08:02:52 [Epoch 1 Batch 550/11375] loss=0.4939, lr=0.0000019, metrics:accuracy:0.6832,f1:0.4565
INFO:root:08:02:53 [Epoch 1 Batch 560/11375] loss=0.5102, lr=0.0000020, metrics:accuracy:0.6842,f1:0.4622
INFO:root:08:02:54 [Epoch 1 Batch 570/11375] loss=0.5337, lr=0.0000020, metrics:accuracy:0.6849,f1:0.4665
INFO:root:08:02:55 [Epoch 1 Batch 580/11375] loss=0.5096, lr=0.0000020, metrics:accuracy:0.6857,f1:0.4708
INFO:root:08:02:56 [Epoch 1 Batch 590/11375] loss=0.4893, lr=0.0000021, metrics:accuracy:0.6873,f1:0.4744
INFO:root:08:02:57 [Epoch 1 Batch 600/11375] loss=0.5070, lr=0.0000021, metrics:accuracy:0.6886,f1:0.4800
INFO:root:08:02:58 [Epoch 1 Batch 610/11375] loss=0.5097, lr=0.0000021, metrics:accuracy:0.6895,f1:0.4868
INFO:root:08:03:00 [Epoch 1 Batch 620/11375] loss=0.4584, lr=0.0000022, metrics:accuracy:0.6911,f1:0.4912
INFO:root:08:03:01 [Epoch 1 Batch 630/11375] loss=0.5318, lr=0.0000022, metrics:accuracy:0.6918,f1:0.4949
INFO:root:08:03:02 [Epoch 1 Batch 640/11375] loss=0.4806, lr=0.0000022, metrics:accuracy:0.6933,f1:0.5000
INFO:root:08:03:03 [Epoch 1 Batch 650/11375] loss=0.5283, lr=0.0000023, metrics:accuracy:0.6939,f1:0.5045
INFO:root:08:03:04 [Epoch 1 Batch 660/11375] loss=0.5298, lr=0.0000023, metrics:accuracy:0.6944,f1:0.5077
INFO:root:08:03:05 [Epoch 1 Batch 670/11375] loss=0.3984, lr=0.0000024, metrics:accuracy:0.6963,f1:0.5110
INFO:root:08:03:07 [Epoch 1 Batch 680/11375] loss=0.5267, lr=0.0000024, metrics:accuracy:0.6967,f1:0.5147
INFO:root:08:03:08 [Epoch 1 Batch 690/11375] loss=0.5241, lr=0.0000024, metrics:accuracy:0.6972,f1:0.5190
INFO:root:08:03:09 [Epoch 1 Batch 700/11375] loss=0.4995, lr=0.0000025, metrics:accuracy:0.6980,f1:0.5226
INFO:root:08:03:10 [Epoch 1 Batch 710/11375] loss=0.4868, lr=0.0000025, metrics:accuracy:0.6990,f1:0.5265
INFO:root:08:03:11 [Epoch 1 Batch 720/11375] loss=0.4555, lr=0.0000025, metrics:accuracy:0.7000,f1:0.5289
INFO:root:08:03:12 [Epoch 1 Batch 730/11375] loss=0.5426, lr=0.0000026, metrics:accuracy:0.7006,f1:0.5327
INFO:root:08:03:13 [Epoch 1 Batch 740/11375] loss=0.4657, lr=0.0000026, metrics:accuracy:0.7014,f1:0.5351
INFO:root:08:03:15 [Epoch 1 Batch 750/11375] loss=0.3802, lr=0.0000026, metrics:accuracy:0.7030,f1:0.5377
INFO:root:08:03:16 [Epoch 1 Batch 760/11375] loss=0.4392, lr=0.0000027, metrics:accuracy:0.7041,f1:0.5395
INFO:root:08:03:17 [Epoch 1 Batch 770/11375] loss=0.4773, lr=0.0000027, metrics:accuracy:0.7048,f1:0.5424
INFO:root:08:03:18 [Epoch 1 Batch 780/11375] loss=0.4221, lr=0.0000027, metrics:accuracy:0.7062,f1:0.5448
INFO:root:08:03:19 [Epoch 1 Batch 790/11375] loss=0.4984, lr=0.0000028, metrics:accuracy:0.7067,f1:0.5475
INFO:root:08:03:20 [Epoch 1 Batch 800/11375] loss=0.4410, lr=0.0000028, metrics:accuracy:0.7078,f1:0.5502
INFO:root:08:03:22 [Epoch 1 Batch 810/11375] loss=0.4830, lr=0.0000028, metrics:accuracy:0.7085,f1:0.5513
INFO:root:08:03:23 [Epoch 1 Batch 820/11375] loss=0.4762, lr=0.0000029, metrics:accuracy:0.7090,f1:0.5536
INFO:root:08:03:24 [Epoch 1 Batch 830/11375] loss=0.4921, lr=0.0000029, metrics:accuracy:0.7096,f1:0.5563
INFO:root:08:03:25 [Epoch 1 Batch 840/11375] loss=0.4473, lr=0.0000030, metrics:accuracy:0.7105,f1:0.5580
INFO:root:08:03:27 [Epoch 1 Batch 850/11375] loss=0.4099, lr=0.0000030, metrics:accuracy:0.7117,f1:0.5598
INFO:root:08:03:28 [Epoch 1 Batch 860/11375] loss=0.4126, lr=0.0000030, metrics:accuracy:0.7128,f1:0.5639
INFO:root:08:03:29 [Epoch 1 Batch 870/11375] loss=0.4837, lr=0.0000031, metrics:accuracy:0.7136,f1:0.5649
INFO:root:08:03:30 [Epoch 1 Batch 880/11375] loss=0.5023, lr=0.0000031, metrics:accuracy:0.7142,f1:0.5674
INFO:root:08:03:31 [Epoch 1 Batch 890/11375] loss=0.3969, lr=0.0000031, metrics:accuracy:0.7156,f1:0.5706
INFO:root:08:03:32 [Epoch 1 Batch 900/11375] loss=0.4414, lr=0.0000032, metrics:accuracy:0.7164,f1:0.5738
INFO:root:08:03:34 [Epoch 1 Batch 910/11375] loss=0.5024, lr=0.0000032, metrics:accuracy:0.7165,f1:0.5749
INFO:root:08:03:35 [Epoch 1 Batch 920/11375] loss=0.4213, lr=0.0000032, metrics:accuracy:0.7174,f1:0.5767
INFO:root:08:03:36 [Epoch 1 Batch 930/11375] loss=0.4969, lr=0.0000033, metrics:accuracy:0.7179,f1:0.5795
INFO:root:08:03:37 [Epoch 1 Batch 940/11375] loss=0.4134, lr=0.0000033, metrics:accuracy:0.7189,f1:0.5813
INFO:root:08:03:38 [Epoch 1 Batch 950/11375] loss=0.4303, lr=0.0000033, metrics:accuracy:0.7198,f1:0.5827
INFO:root:08:03:39 [Epoch 1 Batch 960/11375] loss=0.4759, lr=0.0000034, metrics:accuracy:0.7201,f1:0.5845
INFO:root:08:03:41 [Epoch 1 Batch 970/11375] loss=0.4370, lr=0.0000034, metrics:accuracy:0.7206,f1:0.5862
INFO:root:08:03:42 [Epoch 1 Batch 980/11375] loss=0.4407, lr=0.0000034, metrics:accuracy:0.7214,f1:0.5884
INFO:root:08:03:43 [Epoch 1 Batch 990/11375] loss=0.4542, lr=0.0000035, metrics:accuracy:0.7220,f1:0.5908
INFO:root:08:03:44 [Epoch 1 Batch 1000/11375] loss=0.4117, lr=0.0000035, metrics:accuracy:0.7227,f1:0.5925
INFO:root:08:03:45 [Epoch 1 Batch 1010/11375] loss=0.4562, lr=0.0000035, metrics:accuracy:0.7234,f1:0.5938
INFO:root:08:03:46 [Epoch 1 Batch 1020/11375] loss=0.4032, lr=0.0000036, metrics:accuracy:0.7244,f1:0.5954
INFO:root:08:03:48 [Epoch 1 Batch 1030/11375] loss=0.5043, lr=0.0000036, metrics:accuracy:0.7246,f1:0.5968
INFO:root:08:03:49 [Epoch 1 Batch 1040/11375] loss=0.4410, lr=0.0000037, metrics:accuracy:0.7252,f1:0.5984
INFO:root:08:03:50 [Epoch 1 Batch 1050/11375] loss=0.4934, lr=0.0000037, metrics:accuracy:0.7254,f1:0.6003
INFO:root:08:03:51 [Epoch 1 Batch 1060/11375] loss=0.4671, lr=0.0000037, metrics:accuracy:0.7257,f1:0.6007
INFO:root:08:03:52 [Epoch 1 Batch 1070/11375] loss=0.5103, lr=0.0000038, metrics:accuracy:0.7260,f1:0.6013
INFO:root:08:03:53 [Epoch 1 Batch 1080/11375] loss=0.4013, lr=0.0000038, metrics:accuracy:0.7268,f1:0.6021
INFO:root:08:03:54 [Epoch 1 Batch 1090/11375] loss=0.4801, lr=0.0000038, metrics:accuracy:0.7269,f1:0.6032
INFO:root:08:03:56 [Epoch 1 Batch 1100/11375] loss=0.4149, lr=0.0000039, metrics:accuracy:0.7276,f1:0.6044
INFO:root:08:03:57 [Epoch 1 Batch 1110/11375] loss=0.4269, lr=0.0000039, metrics:accuracy:0.7281,f1:0.6046
INFO:root:08:03:58 [Epoch 1 Batch 1120/11375] loss=0.4209, lr=0.0000039, metrics:accuracy:0.7288,f1:0.6056
INFO:root:08:03:59 [Epoch 1 Batch 1130/11375] loss=0.4123, lr=0.0000040, metrics:accuracy:0.7293,f1:0.6064
INFO:root:08:04:01 [Epoch 1 Batch 1140/11375] loss=0.4338, lr=0.0000040, metrics:accuracy:0.7300,f1:0.6074
INFO:root:08:04:02 [Epoch 1 Batch 1150/11375] loss=0.3523, lr=0.0000040, metrics:accuracy:0.7309,f1:0.6085
INFO:root:08:04:03 [Epoch 1 Batch 1160/11375] loss=0.3561, lr=0.0000041, metrics:accuracy:0.7318,f1:0.6096
INFO:root:08:04:04 [Epoch 1 Batch 1170/11375] loss=0.4944, lr=0.0000041, metrics:accuracy:0.7320,f1:0.6113
INFO:root:08:04:06 [Epoch 1 Batch 1180/11375] loss=0.4297, lr=0.0000041, metrics:accuracy:0.7324,f1:0.6123
INFO:root:08:04:07 [Epoch 1 Batch 1190/11375] loss=0.3660, lr=0.0000042, metrics:accuracy:0.7332,f1:0.6133
INFO:root:08:04:08 [Epoch 1 Batch 1200/11375] loss=0.4147, lr=0.0000042, metrics:accuracy:0.7337,f1:0.6143
INFO:root:08:04:09 [Epoch 1 Batch 1210/11375] loss=0.4585, lr=0.0000043, metrics:accuracy:0.7341,f1:0.6159
INFO:root:08:04:10 [Epoch 1 Batch 1220/11375] loss=0.5070, lr=0.0000043, metrics:accuracy:0.7342,f1:0.6160
INFO:root:08:04:12 [Epoch 1 Batch 1230/11375] loss=0.4361, lr=0.0000043, metrics:accuracy:0.7346,f1:0.6174
INFO:root:08:04:13 [Epoch 1 Batch 1240/11375] loss=0.4093, lr=0.0000044, metrics:accuracy:0.7353,f1:0.6186
INFO:root:08:04:14 [Epoch 1 Batch 1250/11375] loss=0.3950, lr=0.0000044, metrics:accuracy:0.7359,f1:0.6195
INFO:root:08:04:15 [Epoch 1 Batch 1260/11375] loss=0.4760, lr=0.0000044, metrics:accuracy:0.7360,f1:0.6207
INFO:root:08:04:16 [Epoch 1 Batch 1270/11375] loss=0.3964, lr=0.0000045, metrics:accuracy:0.7366,f1:0.6216
INFO:root:08:04:18 [Epoch 1 Batch 1280/11375] loss=0.4303, lr=0.0000045, metrics:accuracy:0.7369,f1:0.6221
INFO:root:08:04:19 [Epoch 1 Batch 1290/11375] loss=0.4378, lr=0.0000045, metrics:accuracy:0.7373,f1:0.6234
INFO:root:08:04:20 [Epoch 1 Batch 1300/11375] loss=0.4645, lr=0.0000046, metrics:accuracy:0.7378,f1:0.6241
INFO:root:08:04:21 [Epoch 1 Batch 1310/11375] loss=0.4226, lr=0.0000046, metrics:accuracy:0.7382,f1:0.6254
INFO:root:08:04:22 [Epoch 1 Batch 1320/11375] loss=0.4415, lr=0.0000046, metrics:accuracy:0.7386,f1:0.6260
INFO:root:08:04:24 [Epoch 1 Batch 1330/11375] loss=0.3822, lr=0.0000047, metrics:accuracy:0.7392,f1:0.6269
INFO:root:08:04:25 [Epoch 1 Batch 1340/11375] loss=0.4803, lr=0.0000047, metrics:accuracy:0.7396,f1:0.6281
INFO:root:08:04:26 [Epoch 1 Batch 1350/11375] loss=0.4409, lr=0.0000047, metrics:accuracy:0.7399,f1:0.6291
INFO:root:08:04:27 [Epoch 1 Batch 1360/11375] loss=0.4506, lr=0.0000048, metrics:accuracy:0.7401,f1:0.6298
INFO:root:08:04:28 [Epoch 1 Batch 1370/11375] loss=0.4378, lr=0.0000048, metrics:accuracy:0.7403,f1:0.6300
INFO:root:08:04:29 [Epoch 1 Batch 1380/11375] loss=0.4963, lr=0.0000049, metrics:accuracy:0.7403,f1:0.6310
INFO:root:08:04:31 [Epoch 1 Batch 1390/11375] loss=0.4302, lr=0.0000049, metrics:accuracy:0.7404,f1:0.6315
INFO:root:08:04:32 [Epoch 1 Batch 1400/11375] loss=0.4153, lr=0.0000049, metrics:accuracy:0.7408,f1:0.6325
INFO:root:08:04:33 [Epoch 1 Batch 1410/11375] loss=0.3135, lr=0.0000050, metrics:accuracy:0.7417,f1:0.6331
INFO:root:08:04:34 [Epoch 1 Batch 1420/11375] loss=0.3430, lr=0.0000050, metrics:accuracy:0.7424,f1:0.6343
INFO:root:08:04:36 [Epoch 1 Batch 1430/11375] loss=0.4444, lr=0.0000050, metrics:accuracy:0.7427,f1:0.6352
INFO:root:08:04:37 [Epoch 1 Batch 1440/11375] loss=0.4324, lr=0.0000051, metrics:accuracy:0.7433,f1:0.6363
INFO:root:08:04:38 [Epoch 1 Batch 1450/11375] loss=0.3753, lr=0.0000051, metrics:accuracy:0.7439,f1:0.6378
INFO:root:08:04:39 [Epoch 1 Batch 1460/11375] loss=0.4257, lr=0.0000051, metrics:accuracy:0.7441,f1:0.6383
INFO:root:08:04:40 [Epoch 1 Batch 1470/11375] loss=0.3679, lr=0.0000052, metrics:accuracy:0.7447,f1:0.6391
INFO:root:08:04:42 [Epoch 1 Batch 1480/11375] loss=0.3443, lr=0.0000052, metrics:accuracy:0.7453,f1:0.6395
INFO:root:08:04:43 [Epoch 1 Batch 1490/11375] loss=0.4398, lr=0.0000052, metrics:accuracy:0.7456,f1:0.6403
INFO:root:08:04:44 [Epoch 1 Batch 1500/11375] loss=0.4321, lr=0.0000053, metrics:accuracy:0.7460,f1:0.6413
INFO:root:08:04:45 [Epoch 1 Batch 1510/11375] loss=0.3622, lr=0.0000053, metrics:accuracy:0.7465,f1:0.6421
INFO:root:08:04:46 [Epoch 1 Batch 1520/11375] loss=0.4414, lr=0.0000053, metrics:accuracy:0.7468,f1:0.6426
INFO:root:08:04:48 [Epoch 1 Batch 1530/11375] loss=0.4085, lr=0.0000054, metrics:accuracy:0.7472,f1:0.6430
INFO:root:08:04:49 [Epoch 1 Batch 1540/11375] loss=0.4778, lr=0.0000054, metrics:accuracy:0.7474,f1:0.6438
INFO:root:08:04:50 [Epoch 1 Batch 1550/11375] loss=0.3740, lr=0.0000054, metrics:accuracy:0.7480,f1:0.6448
INFO:root:08:04:51 [Epoch 1 Batch 1560/11375] loss=0.4066, lr=0.0000055, metrics:accuracy:0.7485,f1:0.6456
INFO:root:08:04:52 [Epoch 1 Batch 1570/11375] loss=0.3710, lr=0.0000055, metrics:accuracy:0.7490,f1:0.6465
INFO:root:08:04:53 [Epoch 1 Batch 1580/11375] loss=0.3767, lr=0.0000056, metrics:accuracy:0.7495,f1:0.6476
INFO:root:08:04:54 [Epoch 1 Batch 1590/11375] loss=0.4965, lr=0.0000056, metrics:accuracy:0.7496,f1:0.6487
INFO:root:08:04:56 [Epoch 1 Batch 1600/11375] loss=0.3556, lr=0.0000056, metrics:accuracy:0.7501,f1:0.6495
INFO:root:08:04:57 [Epoch 1 Batch 1610/11375] loss=0.4023, lr=0.0000057, metrics:accuracy:0.7505,f1:0.6504
INFO:root:08:04:58 [Epoch 1 Batch 1620/11375] loss=0.4720, lr=0.0000057, metrics:accuracy:0.7508,f1:0.6516
INFO:root:08:04:59 [Epoch 1 Batch 1630/11375] loss=0.3762, lr=0.0000057, metrics:accuracy:0.7512,f1:0.6520
INFO:root:08:05:00 [Epoch 1 Batch 1640/11375] loss=0.4273, lr=0.0000058, metrics:accuracy:0.7512,f1:0.6526
INFO:root:08:05:01 [Epoch 1 Batch 1650/11375] loss=0.3350, lr=0.0000058, metrics:accuracy:0.7519,f1:0.6539
INFO:root:08:05:03 [Epoch 1 Batch 1660/11375] loss=0.4232, lr=0.0000058, metrics:accuracy:0.7522,f1:0.6544
INFO:root:08:05:04 [Epoch 1 Batch 1670/11375] loss=0.4255, lr=0.0000059, metrics:accuracy:0.7525,f1:0.6555
INFO:root:08:05:05 [Epoch 1 Batch 1680/11375] loss=0.4003, lr=0.0000059, metrics:accuracy:0.7529,f1:0.6569
INFO:root:08:05:06 [Epoch 1 Batch 1690/11375] loss=0.3589, lr=0.0000059, metrics:accuracy:0.7534,f1:0.6575
INFO:root:08:05:07 [Epoch 1 Batch 1700/11375] loss=0.3839, lr=0.0000060, metrics:accuracy:0.7536,f1:0.6580
INFO:root:08:05:09 [Epoch 1 Batch 1710/11375] loss=0.4321, lr=0.0000060, metrics:accuracy:0.7538,f1:0.6582
INFO:root:08:05:10 [Epoch 1 Batch 1720/11375] loss=0.4224, lr=0.0000060, metrics:accuracy:0.7541,f1:0.6589
INFO:root:08:05:11 [Epoch 1 Batch 1730/11375] loss=0.3955, lr=0.0000061, metrics:accuracy:0.7543,f1:0.6591
INFO:root:08:05:12 [Epoch 1 Batch 1740/11375] loss=0.4818, lr=0.0000061, metrics:accuracy:0.7543,f1:0.6596
INFO:root:08:05:13 [Epoch 1 Batch 1750/11375] loss=0.3620, lr=0.0000062, metrics:accuracy:0.7548,f1:0.6605
INFO:root:08:05:15 [Epoch 1 Batch 1760/11375] loss=0.3833, lr=0.0000062, metrics:accuracy:0.7552,f1:0.6608
INFO:root:08:05:16 [Epoch 1 Batch 1770/11375] loss=0.3988, lr=0.0000062, metrics:accuracy:0.7556,f1:0.6616
INFO:root:08:05:17 [Epoch 1 Batch 1780/11375] loss=0.4113, lr=0.0000063, metrics:accuracy:0.7559,f1:0.6625
INFO:root:08:05:18 [Epoch 1 Batch 1790/11375] loss=0.4167, lr=0.0000063, metrics:accuracy:0.7561,f1:0.6633
INFO:root:08:05:19 [Epoch 1 Batch 1800/11375] loss=0.4580, lr=0.0000063, metrics:accuracy:0.7561,f1:0.6639
INFO:root:08:05:20 [Epoch 1 Batch 1810/11375] loss=0.3974, lr=0.0000064, metrics:accuracy:0.7564,f1:0.6646
INFO:root:08:05:21 [Epoch 1 Batch 1820/11375] loss=0.4228, lr=0.0000064, metrics:accuracy:0.7566,f1:0.6650
INFO:root:08:05:22 [Epoch 1 Batch 1830/11375] loss=0.4066, lr=0.0000064, metrics:accuracy:0.7569,f1:0.6656
INFO:root:08:05:24 [Epoch 1 Batch 1840/11375] loss=0.4175, lr=0.0000065, metrics:accuracy:0.7571,f1:0.6662
INFO:root:08:05:25 [Epoch 1 Batch 1850/11375] loss=0.4013, lr=0.0000065, metrics:accuracy:0.7574,f1:0.6664
INFO:root:08:05:26 [Epoch 1 Batch 1860/11375] loss=0.3858, lr=0.0000065, metrics:accuracy:0.7576,f1:0.6668
