nohup: ignoring input
('2.5131 %', 'train_loss:', '1.116884454190731', ' train_acc:', 0.6490625, 'time:', 51.69043183326721)
('2.7417 %', 'train_loss:', '1.081371296942234', ' train_acc:', 0.6725, 'time:', 52.17704391479492)
('2.9703 %', 'train_loss:', '1.0568806293606758', ' train_acc:', 0.6721875, 'time:', 51.402868032455444)
('3.1989 %', 'train_loss:', '1.0409970071911812', ' train_acc:', 0.683125, 'time:', 48.185346841812134)
('3.4274 %', 'train_loss:', '1.0426606191694736', ' train_acc:', 0.664375, 'time:', 49.6057391166687)
('3.6560 %', 'train_loss:', '1.0210521827638148', ' train_acc:', 0.6815625, 'time:', 49.39297604560852)
('3.8846 %', 'train_loss:', '1.0302123469114304', ' train_acc:', 0.685625, 'time:', 49.707759141922)
('4.1131 %', 'train_loss:', '0.9848916284739971', ' train_acc:', 0.691875, 'time:', 49.61422896385193)
('4.3417 %', 'train_loss:', '0.954441185593605', ' train_acc:', 0.7121875, 'time:', 49.029541969299316)
('4.5703 %', 'train_loss:', '1.0139125874638557', ' train_acc:', 0.683125, 'time:', 48.808907985687256)
('4.7989 %', 'train_loss:', '1.0059974959492683', ' train_acc:', 0.6909375, 'time:', 48.73449110984802)
('5.0274 %', 'train_loss:', '0.9718932567536831', ' train_acc:', 0.6965625, 'time:', 49.257001876831055)
('5.2560 %', 'train_loss:', '0.9995797225832939', ' train_acc:', 0.6890625, 'time:', 48.94871401786804)
('5.4846 %', 'train_loss:', '0.9661678190529347', ' train_acc:', 0.7009375, 'time:', 49.863181829452515)
('5.7131 %', 'train_loss:', '0.9593069775402546', ' train_acc:', 0.7015625, 'time:', 49.59267807006836)
('5.9417 %', 'train_loss:', '0.9412402346730232', ' train_acc:', 0.7090625, 'time:', 48.848057985305786)
('6.1703 %', 'train_loss:', '0.9230796658992767', ' train_acc:', 0.7090625, 'time:', 48.84247899055481)
('6.3989 %', 'train_loss:', '0.9245632793009281', ' train_acc:', 0.708125, 'time:', 48.91799712181091)
('6.6274 %', 'train_loss:', '0.9554100398719311', ' train_acc:', 0.7075, 'time:', 48.29883885383606)
('6.8560 %', 'train_loss:', '0.9617189244180918', ' train_acc:', 0.69125, 'time:', 48.406063079833984)
('7.0846 %', 'train_loss:', '0.974669415205717', ' train_acc:', 0.695625, 'time:', 48.88298010826111)
('7.3131 %', 'train_loss:', '0.9407175561785698', ' train_acc:', 0.7025, 'time:', 48.78929901123047)
('7.5417 %', 'train_loss:', '0.9661535698175431', ' train_acc:', 0.7134375, 'time:', 48.79610300064087)
('7.7703 %', 'train_loss:', '0.9338645877689123', ' train_acc:', 0.7021875, 'time:', 49.46717286109924)
('7.9989 %', 'train_loss:', '0.9123480561375618', ' train_acc:', 0.7171875, 'time:', 48.45693302154541)
('8.2274 %', 'train_loss:', '0.9448215760290622', ' train_acc:', 0.70125, 'time:', 49.645533084869385)
('8.4560 %', 'train_loss:', '0.9134684561938048', ' train_acc:', 0.715, 'time:', 49.288674116134644)
('8.6846 %', 'train_loss:', '0.9300028821825981', ' train_acc:', 0.7215625, 'time:', 49.128512144088745)
('8.9131 %', 'train_loss:', '0.9108287018537521', ' train_acc:', 0.710625, 'time:', 48.927886962890625)
('9.1417 %', 'train_loss:', '0.9086874874681234', ' train_acc:', 0.7084375, 'time:', 48.697006940841675)
('9.3703 %', 'train_loss:', '0.9164619141817093', ' train_acc:', 0.7034375, 'time:', 49.04208207130432)
('9.5989 %', 'train_loss:', '0.9692890003323555', ' train_acc:', 0.6928125, 'time:', 50.15103006362915)
('9.8274 %', 'train_loss:', '0.8943047294020653', ' train_acc:', 0.7146875, 'time:', 50.15777087211609)
('10.0560 %', 'train_loss:', '0.9226382476091385', ' train_acc:', 0.69375, 'time:', 50.00485682487488)
('10.2846 %', 'train_loss:', '0.9297376269847155', ' train_acc:', 0.7075, 'time:', 48.76396703720093)
('10.5131 %', 'train_loss:', '0.9174839143455028', ' train_acc:', 0.7065625, 'time:', 49.949525117874146)
('10.7417 %', 'train_loss:', '0.9186436435580254', ' train_acc:', 0.7178125, 'time:', 49.97882103919983)
('10.9703 %', 'train_loss:', '0.8906539495289326', ' train_acc:', 0.7225, 'time:', 49.43858194351196)
('11.1989 %', 'train_loss:', '0.8618015931546688', ' train_acc:', 0.7353125, 'time:', 51.2881920337677)
('11.4274 %', 'train_loss:', '0.8942629478871822', ' train_acc:', 0.71625, 'time:', 50.916905879974365)
('11.6560 %', 'train_loss:', '0.9431568287312985', ' train_acc:', 0.7046875, 'time:', 51.52507400512695)
('11.8846 %', 'train_loss:', '0.9062938739359379', ' train_acc:', 0.714375, 'time:', 52.039814949035645)
('12.1131 %', 'train_loss:', '0.836258449703455', ' train_acc:', 0.735, 'time:', 51.385396003723145)
('12.3417 %', 'train_loss:', '0.8773423808813096', ' train_acc:', 0.7203125, 'time:', 51.409209966659546)
('12.5703 %', 'train_loss:', '0.9423751273751259', ' train_acc:', 0.7075, 'time:', 51.753520011901855)
('12.7989 %', 'train_loss:', '0.9175493229180575', ' train_acc:', 0.71125, 'time:', 52.055444955825806)
('13.0274 %', 'train_loss:', '0.8795384287834167', ' train_acc:', 0.725, 'time:', 51.18870711326599)
('13.2560 %', 'train_loss:', '0.8381534586846828', ' train_acc:', 0.7353125, 'time:', 51.33896493911743)
('13.4846 %', 'train_loss:', '0.9013015910983085', ' train_acc:', 0.7115625, 'time:', 50.932103872299194)
('13.7131 %', 'train_loss:', '0.8894771173596382', ' train_acc:', 0.715625, 'time:', 51.7792489528656)
('13.9417 %', 'train_loss:', '0.854828859642148', ' train_acc:', 0.7315625, 'time:', 51.76233911514282)
('14.1703 %', 'train_loss:', '0.8910971913486719', ' train_acc:', 0.719375, 'time:', 51.76991820335388)
('14.3989 %', 'train_loss:', '0.8820237496495247', ' train_acc:', 0.715625, 'time:', 51.24504518508911)
('14.6274 %', 'train_loss:', '0.9010490505397319', ' train_acc:', 0.7175, 'time:', 50.86718702316284)
('14.8560 %', 'train_loss:', '0.8647004234790802', ' train_acc:', 0.73, 'time:', 51.32729506492615)
('15.0846 %', 'train_loss:', '0.8825101438164711', ' train_acc:', 0.7190625, 'time:', 51.24238300323486)
('15.3131 %', 'train_loss:', '0.8951277257502079', ' train_acc:', 0.716875, 'time:', 51.2251398563385)
('15.5417 %', 'train_loss:', '0.898642828464508', ' train_acc:', 0.7228125, 'time:', 50.30997610092163)
('15.7703 %', 'train_loss:', '0.8788986751437187', ' train_acc:', 0.7209375, 'time:', 51.15241003036499)
('15.9989 %', 'train_loss:', '0.8750484995543957', ' train_acc:', 0.723125, 'time:', 50.93415403366089)
('16.2274 %', 'train_loss:', '0.8707774741947651', ' train_acc:', 0.725, 'time:', 51.236268043518066)
('16.4560 %', 'train_loss:', '0.8582771608233452', ' train_acc:', 0.7315625, 'time:', 51.48854899406433)
('16.6846 %', 'train_loss:', '0.8780691522359848', ' train_acc:', 0.714375, 'time:', 50.69704508781433)
('16.9131 %', 'train_loss:', '0.8681945146620274', ' train_acc:', 0.7221875, 'time:', 51.74711203575134)
('17.1417 %', 'train_loss:', '0.8571813447028398', ' train_acc:', 0.733125, 'time:', 52.13495206832886)
('17.3703 %', 'train_loss:', '0.8706943196058273', ' train_acc:', 0.7328125, 'time:', 51.789762020111084)
('17.5989 %', 'train_loss:', '0.8932880903035403', ' train_acc:', 0.7246875, 'time:', 51.639029026031494)
('17.8274 %', 'train_loss:', '0.8779493538290262', ' train_acc:', 0.7209375, 'time:', 50.66265082359314)
('18.0560 %', 'train_loss:', '0.8413954020291566', ' train_acc:', 0.735, 'time:', 51.641010999679565)
('18.2846 %', 'train_loss:', '0.8921656101942063', ' train_acc:', 0.714375, 'time:', 51.83653116226196)
('18.5131 %', 'train_loss:', '0.8322435460984707', ' train_acc:', 0.7428125, 'time:', 51.759159088134766)
('18.7417 %', 'train_loss:', '0.8725057211518288', ' train_acc:', 0.7325, 'time:', 51.53830099105835)
('18.9703 %', 'train_loss:', '0.8946748399734497', ' train_acc:', 0.7146875, 'time:', 50.716201066970825)
('19.1989 %', 'train_loss:', '0.8938734932243824', ' train_acc:', 0.7153125, 'time:', 50.03922700881958)
('19.4274 %', 'train_loss:', '0.8845218532532454', ' train_acc:', 0.724375, 'time:', 50.374414920806885)
('19.6560 %', 'train_loss:', '0.870163254737854', ' train_acc:', 0.72, 'time:', 49.929322957992554)
('19.8846 %', 'train_loss:', '0.8719087988138199', ' train_acc:', 0.7246875, 'time:', 50.65449094772339)
('20.1131 %', 'train_loss:', '0.8242468517273664', ' train_acc:', 0.726875, 'time:', 51.57414197921753)
('20.3417 %', 'train_loss:', '0.8677675685286522', ' train_acc:', 0.7209375, 'time:', 51.23211407661438)
('20.5703 %', 'train_loss:', '0.8347181181609631', ' train_acc:', 0.73, 'time:', 52.46175813674927)
('20.7989 %', 'train_loss:', '0.8648363098502159', ' train_acc:', 0.7240625, 'time:', 50.85998511314392)
('21.0274 %', 'train_loss:', '0.8855207766592502', ' train_acc:', 0.7190625, 'time:', 50.98769187927246)
('21.2560 %', 'train_loss:', '0.8628935554623604', ' train_acc:', 0.7278125, 'time:', 52.84608602523804)
('21.4846 %', 'train_loss:', '0.87934701025486', ' train_acc:', 0.7178125, 'time:', 53.65287518501282)
('21.7131 %', 'train_loss:', '0.8764697702229023', ' train_acc:', 0.7240625, 'time:', 52.50975584983826)
('21.9417 %', 'train_loss:', '0.8719885404407978', ' train_acc:', 0.7184375, 'time:', 51.72343707084656)
('22.1703 %', 'train_loss:', '0.81614194072783', ' train_acc:', 0.734375, 'time:', 51.81941795349121)
('22.3989 %', 'train_loss:', '0.898950110077858', ' train_acc:', 0.72625, 'time:', 51.672049045562744)
('22.6274 %', 'train_loss:', '0.8595874682813883', ' train_acc:', 0.7271875, 'time:', 52.5559298992157)
('22.8560 %', 'train_loss:', '0.8393506046384573', ' train_acc:', 0.7334375, 'time:', 51.665597915649414)
('23.0846 %', 'train_loss:', '0.8412995180487632', ' train_acc:', 0.73125, 'time:', 50.88522410392761)
('23.3131 %', 'train_loss:', '0.8283862602710724', ' train_acc:', 0.7334375, 'time:', 51.00705099105835)
('23.5417 %', 'train_loss:', '0.8804016855359077', ' train_acc:', 0.7203125, 'time:', 52.06061387062073)
('23.7703 %', 'train_loss:', '0.8389636795222759', ' train_acc:', 0.725625, 'time:', 51.47025489807129)
('23.9989 %', 'train_loss:', '0.8693475161492824', ' train_acc:', 0.721875, 'time:', 51.82678008079529)
('24.2274 %', 'train_loss:', '0.8287245245277881', ' train_acc:', 0.73375, 'time:', 51.30857491493225)
('24.4560 %', 'train_loss:', '0.8423911299556494', ' train_acc:', 0.7265625, 'time:', 51.28211307525635)
('24.6846 %', 'train_loss:', '0.8440471780300141', ' train_acc:', 0.73, 'time:', 50.79688096046448)
('24.9131 %', 'train_loss:', '0.8477361279726029', ' train_acc:', 0.730625, 'time:', 51.517346143722534)
('25.1417 %', 'train_loss:', '0.8297841319441795', ' train_acc:', 0.74, 'time:', 50.834022998809814)
('25.3703 %', 'train_loss:', '0.8896181269735098', ' train_acc:', 0.7153125, 'time:', 51.19260597229004)
('25.5989 %', 'train_loss:', '0.8146606499701738', ' train_acc:', 0.741875, 'time:', 51.78066110610962)
('25.8274 %', 'train_loss:', '0.8581026273965836', ' train_acc:', 0.7296875, 'time:', 52.6441330909729)
('26.0560 %', 'train_loss:', '0.8536843863129616', ' train_acc:', 0.7225, 'time:', 51.735219955444336)
('26.2846 %', 'train_loss:', '0.8556646160781384', ' train_acc:', 0.73, 'time:', 51.12507605552673)
('26.5131 %', 'train_loss:', '0.8053524152934551', ' train_acc:', 0.746875, 'time:', 52.05780100822449)
('26.7417 %', 'train_loss:', '0.8538364933431148', ' train_acc:', 0.73, 'time:', 52.17844295501709)
('26.9703 %', 'train_loss:', '0.8231846371293068', ' train_acc:', 0.731875, 'time:', 51.48038411140442)
('27.1989 %', 'train_loss:', '0.8303331269323826', ' train_acc:', 0.7359375, 'time:', 51.21739101409912)
('27.4274 %', 'train_loss:', '0.8411119609326124', ' train_acc:', 0.729375, 'time:', 51.65117406845093)
('27.6560 %', 'train_loss:', '0.8381694558262826', ' train_acc:', 0.730625, 'time:', 51.694177865982056)
('27.8846 %', 'train_loss:', '0.8554059262573719', ' train_acc:', 0.73, 'time:', 52.388262033462524)
('28.1131 %', 'train_loss:', '0.8294489823281765', ' train_acc:', 0.7296875, 'time:', 51.70088982582092)
('28.3417 %', 'train_loss:', '0.86638243496418', ' train_acc:', 0.7221875, 'time:', 51.63354301452637)
('28.5703 %', 'train_loss:', '0.8308140704035759', ' train_acc:', 0.73625, 'time:', 51.60487389564514)
('28.7989 %', 'train_loss:', '0.8435772922635079', ' train_acc:', 0.73375, 'time:', 51.560900926589966)
('29.0274 %', 'train_loss:', '0.8682975472509861', ' train_acc:', 0.7165625, 'time:', 51.90062689781189)
('29.2560 %', 'train_loss:', '0.8290360628068447', ' train_acc:', 0.726875, 'time:', 51.44703412055969)
('29.4846 %', 'train_loss:', '0.8533344583213329', ' train_acc:', 0.73375, 'time:', 50.83806490898132)
('29.7131 %', 'train_loss:', '0.8399781164526939', ' train_acc:', 0.729375, 'time:', 51.01358485221863)
('29.9417 %', 'train_loss:', '0.8474671995639801', ' train_acc:', 0.7246875, 'time:', 50.61118793487549)
('30.1703 %', 'train_loss:', '0.8304247406125068', ' train_acc:', 0.7325, 'time:', 50.768208026885986)
('30.3989 %', 'train_loss:', '0.8449479687213898', ' train_acc:', 0.7353125, 'time:', 50.059550046920776)
('30.6274 %', 'train_loss:', '0.8457559726387263', ' train_acc:', 0.7225, 'time:', 50.289186000823975)
('30.8560 %', 'train_loss:', '0.84053975507617', ' train_acc:', 0.7303125, 'time:', 51.500662088394165)
('31.0846 %', 'train_loss:', '0.860994506329298', ' train_acc:', 0.725, 'time:', 51.26992201805115)
('31.3131 %', 'train_loss:', '0.8356211020052433', ' train_acc:', 0.7409375, 'time:', 50.97339582443237)
('31.5417 %', 'train_loss:', '0.857803353369236', ' train_acc:', 0.724375, 'time:', 51.2330539226532)
('31.7703 %', 'train_loss:', '0.8170167282223701', ' train_acc:', 0.738125, 'time:', 50.7753369808197)
('31.9989 %', 'train_loss:', '0.8102943079173565', ' train_acc:', 0.736875, 'time:', 50.9772310256958)
('32.2274 %', 'train_loss:', '0.8449401964247226', ' train_acc:', 0.7334375, 'time:', 51.095094203948975)
('32.4560 %', 'train_loss:', '0.8377064140886068', ' train_acc:', 0.728125, 'time:', 51.249510049819946)
('32.6846 %', 'train_loss:', '0.8150149476528168', ' train_acc:', 0.7428125, 'time:', 51.10477685928345)
('32.9131 %', 'train_loss:', '0.8470162844657898', ' train_acc:', 0.7290625, 'time:', 51.15441107749939)
('33.1417 %', 'train_loss:', '0.8137121190130711', ' train_acc:', 0.7365625, 'time:', 50.74477505683899)
('33.3703 %', 'train_loss:', '0.8383263646066189', ' train_acc:', 0.7321875, 'time:', 51.2882661819458)
('33.5989 %', 'train_loss:', '0.8557420804351569', ' train_acc:', 0.72375, 'time:', 50.047385931015015)
('33.8274 %', 'train_loss:', '0.7957913763821125', ' train_acc:', 0.7375, 'time:', 49.985255002975464)
('34.0560 %', 'train_loss:', '0.835114867836237', ' train_acc:', 0.72625, 'time:', 50.119155168533325)
('34.2846 %', 'train_loss:', '0.8320731447637081', ' train_acc:', 0.7275, 'time:', 50.07205295562744)
('34.5131 %', 'train_loss:', '0.8169379772990942', ' train_acc:', 0.745625, 'time:', 50.11491799354553)
('34.7417 %', 'train_loss:', '0.8398692575097084', ' train_acc:', 0.72625, 'time:', 50.0919828414917)
('34.9703 %', 'train_loss:', '0.8409906625747681', ' train_acc:', 0.7278125, 'time:', 50.0525279045105)
('35.1989 %', 'train_loss:', '0.8475992496311665', ' train_acc:', 0.731875, 'time:', 50.354835987091064)
('35.4274 %', 'train_loss:', '0.8611410591006279', ' train_acc:', 0.735625, 'time:', 50.180766105651855)
('35.6560 %', 'train_loss:', '0.8742281613498926', ' train_acc:', 0.72, 'time:', 49.62876081466675)
('35.8846 %', 'train_loss:', '0.8258076149970293', ' train_acc:', 0.7390625, 'time:', 50.04977583885193)
('36.1131 %', 'train_loss:', '0.8070433586835861', ' train_acc:', 0.7428125, 'time:', 50.270262002944946)
('36.3417 %', 'train_loss:', '0.8163420498371124', ' train_acc:', 0.73875, 'time:', 50.33052706718445)
('36.5703 %', 'train_loss:', '0.8245596100389957', ' train_acc:', 0.7403125, 'time:', 50.32292413711548)
('36.7989 %', 'train_loss:', '0.834030480235815', ' train_acc:', 0.7290625, 'time:', 50.0334849357605)
('37.0274 %', 'train_loss:', '0.8604436014592648', ' train_acc:', 0.7309375, 'time:', 50.57784104347229)
('37.2560 %', 'train_loss:', '0.8645055538415909', ' train_acc:', 0.7296875, 'time:', 50.251861810684204)
('37.4846 %', 'train_loss:', '0.8269645938277245', ' train_acc:', 0.7284375, 'time:', 50.39447903633118)
('37.7131 %', 'train_loss:', '0.8248794075846672', ' train_acc:', 0.723125, 'time:', 49.72029209136963)
('37.9417 %', 'train_loss:', '0.8252642530947923', ' train_acc:', 0.7371875, 'time:', 50.131091833114624)
('38.1703 %', 'train_loss:', '0.8505551716685296', ' train_acc:', 0.733125, 'time:', 49.95812702178955)
('38.3989 %', 'train_loss:', '0.8527873979508876', ' train_acc:', 0.7303125, 'time:', 49.96418595314026)
('38.6274 %', 'train_loss:', '0.825071919709444', ' train_acc:', 0.7421875, 'time:', 49.94187307357788)
('38.8560 %', 'train_loss:', '0.8464934006333351', ' train_acc:', 0.7315625, 'time:', 50.18067002296448)
('39.0846 %', 'train_loss:', '0.8502994467318058', ' train_acc:', 0.7246875, 'time:', 49.87225294113159)
('39.3131 %', 'train_loss:', '0.8379266772419214', ' train_acc:', 0.7259375, 'time:', 50.2387170791626)
('39.5417 %', 'train_loss:', '0.8463603745400906', ' train_acc:', 0.735, 'time:', 50.17044377326965)
('39.7703 %', 'train_loss:', '0.8448047737032175', ' train_acc:', 0.739375, 'time:', 50.08496594429016)
('39.9989 %', 'train_loss:', '0.8364918328076602', ' train_acc:', 0.7309375, 'time:', 50.17934823036194)
('40.2274 %', 'train_loss:', '0.840801533833146', ' train_acc:', 0.72875, 'time:', 50.06299805641174)
('40.4560 %', 'train_loss:', '0.8255263040214778', ' train_acc:', 0.7375, 'time:', 49.88669204711914)
('40.6846 %', 'train_loss:', '0.8236313712969422', ' train_acc:', 0.74, 'time:', 50.12190294265747)
('40.9131 %', 'train_loss:', '0.8517805436253547', ' train_acc:', 0.731875, 'time:', 50.14302396774292)
('41.1417 %', 'train_loss:', '0.8208778403699398', ' train_acc:', 0.7415625, 'time:', 50.160735845565796)
('41.3703 %', 'train_loss:', '0.8250891561806202', ' train_acc:', 0.7309375, 'time:', 49.78577899932861)
('41.5989 %', 'train_loss:', '0.834719706773758', ' train_acc:', 0.7359375, 'time:', 50.028340101242065)
('41.8274 %', 'train_loss:', '0.8113251958787441', ' train_acc:', 0.74, 'time:', 49.99534797668457)
('42.0560 %', 'train_loss:', '0.8298689776659012', ' train_acc:', 0.735, 'time:', 50.1012020111084)
('42.2846 %', 'train_loss:', '0.8496022835373879', ' train_acc:', 0.7371875, 'time:', 50.56544303894043)
('42.5131 %', 'train_loss:', '0.8654654915630817', ' train_acc:', 0.72375, 'time:', 50.18984603881836)
('42.7417 %', 'train_loss:', '0.8167378476262093', ' train_acc:', 0.73875, 'time:', 50.04904103279114)
('42.9703 %', 'train_loss:', '0.8211200375854969', ' train_acc:', 0.7328125, 'time:', 50.404783964157104)
('43.1989 %', 'train_loss:', '0.821777092218399', ' train_acc:', 0.73875, 'time:', 50.36499214172363)
('43.4274 %', 'train_loss:', '0.8017562142014504', ' train_acc:', 0.73875, 'time:', 49.91468596458435)
('43.6560 %', 'train_loss:', '0.823272570669651', ' train_acc:', 0.7334375, 'time:', 49.636484146118164)
('43.8846 %', 'train_loss:', '0.8010122574865818', ' train_acc:', 0.7459375, 'time:', 50.00598406791687)
('44.1131 %', 'train_loss:', '0.823675912618637', ' train_acc:', 0.7346875, 'time:', 49.94695997238159)
('44.3417 %', 'train_loss:', '0.7965207242965698', ' train_acc:', 0.7490625, 'time:', 50.45202898979187)
('44.5703 %', 'train_loss:', '0.79803646042943', ' train_acc:', 0.7415625, 'time:', 50.39036512374878)
('44.7989 %', 'train_loss:', '0.8092072342336177', ' train_acc:', 0.7434375, 'time:', 50.04033708572388)
('45.0274 %', 'train_loss:', '0.8113501556962729', ' train_acc:', 0.7396875, 'time:', 50.03140091896057)
('45.2560 %', 'train_loss:', '0.8185129400342703', ' train_acc:', 0.7453125, 'time:', 50.26170992851257)
('45.4846 %', 'train_loss:', '0.8155833940207958', ' train_acc:', 0.7365625, 'time:', 50.43932795524597)
('45.7131 %', 'train_loss:', '0.7961239978671074', ' train_acc:', 0.744375, 'time:', 49.98907518386841)
('45.9417 %', 'train_loss:', '0.8042321439087391', ' train_acc:', 0.738125, 'time:', 50.001407861709595)
('46.1703 %', 'train_loss:', '0.8324221119284629', ' train_acc:', 0.7371875, 'time:', 49.25701713562012)
('46.3989 %', 'train_loss:', '0.8272891868650913', ' train_acc:', 0.7315625, 'time:', 50.000118017196655)
('46.6274 %', 'train_loss:', '0.8265141507983208', ' train_acc:', 0.738125, 'time:', 50.36110210418701)
('46.8560 %', 'train_loss:', '0.8012792614102363', ' train_acc:', 0.7403125, 'time:', 50.519147872924805)
('47.0846 %', 'train_loss:', '0.8300723003596068', ' train_acc:', 0.7403125, 'time:', 50.07728409767151)
('47.3131 %', 'train_loss:', '0.8361528830230236', ' train_acc:', 0.7371875, 'time:', 50.3374879360199)
('47.5417 %', 'train_loss:', '0.8457796142250299', ' train_acc:', 0.729375, 'time:', 50.416264057159424)
('47.7703 %', 'train_loss:', '0.7953163000196218', ' train_acc:', 0.7459375, 'time:', 50.156530141830444)
('47.9989 %', 'train_loss:', '0.815024179071188', ' train_acc:', 0.74125, 'time:', 50.253369092941284)
('48.2274 %', 'train_loss:', '0.7890059497207403', ' train_acc:', 0.748125, 'time:', 49.99101996421814)
('48.4560 %', 'train_loss:', '0.8257228371500969', ' train_acc:', 0.74, 'time:', 49.40288305282593)
('48.6846 %', 'train_loss:', '0.8296547185629606', ' train_acc:', 0.7303125, 'time:', 50.30184483528137)
('48.9131 %', 'train_loss:', '0.8120433379709721', ' train_acc:', 0.7428125, 'time:', 50.26696705818176)
('49.1417 %', 'train_loss:', '0.8121402668952942', ' train_acc:', 0.7353125, 'time:', 49.73597502708435)
('49.3703 %', 'train_loss:', '0.8161088563501835', ' train_acc:', 0.74125, 'time:', 49.91711497306824)
('49.5989 %', 'train_loss:', '0.7916185564547777', ' train_acc:', 0.7425, 'time:', 50.19171595573425)
('49.8274 %', 'train_loss:', '0.824475554600358', ' train_acc:', 0.73875, 'time:', 50.33651089668274)
('50.0560 %', 'train_loss:', '0.8126826418936253', ' train_acc:', 0.7453125, 'time:', 50.49705982208252)
('50.2846 %', 'train_loss:', '0.814959643855691', ' train_acc:', 0.73375, 'time:', 50.5597939491272)
('50.5131 %', 'train_loss:', '0.8614365984499455', ' train_acc:', 0.7321875, 'time:', 49.82885813713074)
('50.7417 %', 'train_loss:', '0.7704808000475168', ' train_acc:', 0.75, 'time:', 50.41524910926819)
('50.9703 %', 'train_loss:', '0.8252684587240219', ' train_acc:', 0.741875, 'time:', 50.44998908042908)
('51.1989 %', 'train_loss:', '0.8537637601792812', ' train_acc:', 0.7209375, 'time:', 50.00892210006714)
('51.4274 %', 'train_loss:', '0.8144726123660803', ' train_acc:', 0.744375, 'time:', 50.155616998672485)
('51.6560 %', 'train_loss:', '0.8066192297637462', ' train_acc:', 0.7334375, 'time:', 50.6528480052948)
('51.8846 %', 'train_loss:', '0.7883652269095183', ' train_acc:', 0.7515625, 'time:', 50.76416516304016)
('52.1131 %', 'train_loss:', '0.8452824175357818', ' train_acc:', 0.72375, 'time:', 50.498130083084106)
('52.3417 %', 'train_loss:', '0.840446857213974', ' train_acc:', 0.741875, 'time:', 50.38508415222168)
('52.5703 %', 'train_loss:', '0.8181749627739191', ' train_acc:', 0.744375, 'time:', 50.36676478385925)
