nohup: ignoring input
read 2120001 lines
read 2130001 lines
read 2140001 lines
read 2150001 lines
read 2160001 lines
read 2170001 lines
read 2180001 lines
read 2190001 lines
read 2200001 lines
read 2210001 lines
read 2220001 lines
read 2230001 lines
read 2240001 lines
read 2250001 lines
read 2260001 lines
read 2270001 lines
read 2280001 lines
read 2290001 lines
read 2300001 lines
read 2310001 lines
read 2320001 lines
read 2330001 lines
read 2340001 lines
read 2350001 lines
read 2360001 lines
read 2370001 lines
read 2380001 lines
read 2390001 lines
read 2400001 lines
read 2410001 lines
read 2420001 lines
read 2430001 lines
read 2440001 lines
read 2450001 lines
read 2460001 lines
read 2470001 lines
read 2480001 lines
read 2490001 lines
read 2500001 lines
read 2510001 lines
read 2520001 lines
read 2530001 lines
read 2540001 lines
read 2550001 lines
read 2560001 lines
read 2570001 lines
read 2580001 lines
read 2590001 lines
read 2600001 lines
read 2610001 lines
read 2620001 lines
read 2630001 lines
read 2640001 lines
read 2650001 lines
read 2660001 lines
read 2670001 lines
read 2680001 lines
read 2690001 lines
read 2700001 lines
read 2710001 lines
read 2720001 lines
read 2730001 lines
read 2740001 lines
read 2750001 lines
read 2760001 lines
read 2770001 lines
read 2780001 lines
read 2790001 lines
read 2800001 lines
read 2810001 lines
read 2820001 lines
read 2830001 lines
read 2840001 lines
read 2850001 lines
read 2860001 lines
read 2870001 lines
read 2880001 lines
read 2890001 lines
read 2900001 lines
read 2910001 lines
read 2920001 lines
read 2930001 lines
read 2940001 lines
read 2950001 lines
read 2960001 lines
read 2970001 lines
read 2980001 lines
read 2990001 lines
read 3000001 lines
read 3010001 lines
read 3020001 lines
read 3030001 lines
read 3040001 lines
read 3050001 lines
read 3060001 lines
read 3070001 lines
read 3080001 lines
read 3090001 lines
read 3100001 lines
read 3110001 lines
read 3120001 lines
read 3130001 lines
read 3140001 lines
read 3150001 lines
read 3160001 lines
read 3170001 lines
read 3180001 lines
read 3190001 lines
read 3200001 lines
read 3210001 lines
read 3220001 lines
read 3230001 lines
read 3240001 lines
read 3250001 lines
read 3260001 lines
read 3270001 lines
read 3280001 lines
read 3290001 lines
read 3300001 lines
read 3310001 lines
read 3320001 lines
read 3330001 lines
read 3340001 lines
read 3350001 lines
read 3360001 lines
read 3370001 lines
read 3380001 lines
read 3390001 lines
read 3400001 lines
read 3410001 lines
read 3420001 lines
read 3430001 lines
read 3440001 lines
read 3450001 lines
read 3460001 lines
read 3470001 lines
read 3480001 lines
read 3490001 lines
read 3500001 lines
read 3510001 lines
read 3520001 lines
read 3530001 lines
read 3540001 lines
read 3550001 lines
read 3560001 lines
read 3570001 lines
read 3580001 lines
read 3590001 lines
Loading test...
read 1 lines
read 10001 lines
read 20001 lines
read 30001 lines
read 40001 lines
read 50001 lines
read 60001 lines
read 70001 lines
read 80001 lines
read 90001 lines
read 100001 lines
read 110001 lines
read 120001 lines
read 130001 lines
read 140001 lines
read 150001 lines
read 160001 lines
read 170001 lines
read 180001 lines
read 190001 lines
read 200001 lines
read 210001 lines
read 220001 lines
read 230001 lines
read 240001 lines
read 250001 lines
read 260001 lines
read 270001 lines
read 280001 lines
read 290001 lines
read 300001 lines
read 310001 lines
read 320001 lines
read 330001 lines
read 340001 lines
read 350001 lines
read 360001 lines
read 370001 lines
read 380001 lines
read 390001 lines
(gpu(3), 'amazon_polarity')
('0.0884 %', 'train_loss:', '0.6915060675144196', ' train_acc:', 0.5215625, 'time:', 27.786108016967773)
('0.1773 %', 'train_loss:', '0.6802222192287445', ' train_acc:', 0.6571875, 'time:', 23.67588996887207)
('0.2662 %', 'train_loss:', '0.6494822192192078', ' train_acc:', 0.8003125, 'time:', 23.807615995407104)
('0.3551 %', 'train_loss:', '0.5953213325142861', ' train_acc:', 0.8328125, 'time:', 23.11999797821045)
('0.4440 %', 'train_loss:', '0.5247803598642349', ' train_acc:', 0.848125, 'time:', 23.034279823303223)
('0.5329 %', 'train_loss:', '0.4736511194705963', ' train_acc:', 0.850625, 'time:', 23.37504005432129)
('0.6218 %', 'train_loss:', '0.4394238671660423', ' train_acc:', 0.8503125, 'time:', 23.23116111755371)
('0.7107 %', 'train_loss:', '0.40138918958604336', ' train_acc:', 0.863125, 'time:', 23.149240016937256)
('0.7996 %', 'train_loss:', '0.4004783207923174', ' train_acc:', 0.8553125, 'time:', 23.083839893341064)
('0.8884 %', 'train_loss:', '0.37506442569196224', ' train_acc:', 0.8659375, 'time:', 22.845773935317993)
('0.9773 %', 'train_loss:', '0.3514695079624653', ' train_acc:', 0.8746875, 'time:', 22.977607011795044)
('1.0662 %', 'train_loss:', '0.33572247333824634', ' train_acc:', 0.8796875, 'time:', 22.087507009506226)
('1.1551 %', 'train_loss:', '0.32108427070081236', ' train_acc:', 0.8759375, 'time:', 23.265193939208984)
('1.2440 %', 'train_loss:', '0.3207983071729541', ' train_acc:', 0.8840625, 'time:', 23.09169912338257)
('1.3329 %', 'train_loss:', '0.30142159409821034', ' train_acc:', 0.888125, 'time:', 22.67990493774414)
('1.4218 %', 'train_loss:', '0.3012985333055258', ' train_acc:', 0.89, 'time:', 23.07552981376648)
('1.5107 %', 'train_loss:', '0.2929039203003049', ' train_acc:', 0.8934375, 'time:', 22.261043071746826)
('1.5996 %', 'train_loss:', '0.28920137710869315', ' train_acc:', 0.8896875, 'time:', 22.722907066345215)
('1.6884 %', 'train_loss:', '0.2841152058541775', ' train_acc:', 0.894375, 'time:', 22.575093030929565)
('1.7773 %', 'train_loss:', '0.28209394790232184', ' train_acc:', 0.8975, 'time:', 22.612632989883423)
('1.8662 %', 'train_loss:', '0.27576443579047916', ' train_acc:', 0.8965625, 'time:', 22.48781394958496)
('1.9551 %', 'train_loss:', '0.27914916856214406', ' train_acc:', 0.8975, 'time:', 22.639302015304565)
('2.0440 %', 'train_loss:', '0.2703237717971206', ' train_acc:', 0.9003125, 'time:', 22.396854162216187)
('2.1329 %', 'train_loss:', '0.2647333304025233', ' train_acc:', 0.9025, 'time:', 22.522367000579834)
('2.2218 %', 'train_loss:', '0.26782494094222786', ' train_acc:', 0.8959375, 'time:', 22.627647161483765)
('2.3107 %', 'train_loss:', '0.2766435362957418', ' train_acc:', 0.894375, 'time:', 22.120486974716187)
('2.3996 %', 'train_loss:', '0.24814369505271316', ' train_acc:', 0.90875, 'time:', 22.506464958190918)
('2.4884 %', 'train_loss:', '0.2586562323383987', ' train_acc:', 0.901875, 'time:', 22.60171604156494)
('2.5773 %', 'train_loss:', '0.24651105035096407', ' train_acc:', 0.9075, 'time:', 22.375460863113403)
('2.6662 %', 'train_loss:', '0.24693073896691203', ' train_acc:', 0.91375, 'time:', 22.200310945510864)
('2.7551 %', 'train_loss:', '0.24638476688414812', ' train_acc:', 0.9046875, 'time:', 22.52002501487732)
('2.8440 %', 'train_loss:', '0.24287954125553368', ' train_acc:', 0.9090625, 'time:', 22.597862005233765)
('2.9329 %', 'train_loss:', '0.25586065692827104', ' train_acc:', 0.90875, 'time:', 22.29283905029297)
('3.0218 %', 'train_loss:', '0.24859075590968133', ' train_acc:', 0.90875, 'time:', 22.674597024917603)
('3.1107 %', 'train_loss:', '0.2423073634877801', ' train_acc:', 0.9059375, 'time:', 22.61378788948059)
('3.1996 %', 'train_loss:', '0.2376470348611474', ' train_acc:', 0.91125, 'time:', 22.67962384223938)
('3.2884 %', 'train_loss:', '0.21901540970429778', ' train_acc:', 0.9165625, 'time:', 22.782665967941284)
('3.3773 %', 'train_loss:', '0.23631487503647805', ' train_acc:', 0.913125, 'time:', 22.73186206817627)
('3.4662 %', 'train_loss:', '0.24113380631431938', ' train_acc:', 0.9075, 'time:', 22.86490797996521)
('3.5551 %', 'train_loss:', '0.21632583394646646', ' train_acc:', 0.919375, 'time:', 22.763064861297607)
('3.6440 %', 'train_loss:', '0.24328535031527282', ' train_acc:', 0.91375, 'time:', 22.50618815422058)
('3.7329 %', 'train_loss:', '0.23344902677461504', ' train_acc:', 0.908125, 'time:', 22.559134006500244)
('3.8218 %', 'train_loss:', '0.223846069984138', ' train_acc:', 0.9209375, 'time:', 22.63560700416565)
('3.9107 %', 'train_loss:', '0.20755574554204942', ' train_acc:', 0.9253125, 'time:', 22.552088975906372)
('3.9996 %', 'train_loss:', '0.21392732176929713', ' train_acc:', 0.924375, 'time:', 22.284385919570923)
('4.0884 %', 'train_loss:', '0.2245361441001296', ' train_acc:', 0.9178125, 'time:', 22.41072106361389)
('4.1773 %', 'train_loss:', '0.22869507944211365', ' train_acc:', 0.9134375, 'time:', 22.382058143615723)
('4.2662 %', 'train_loss:', '0.22343198697082697', ' train_acc:', 0.920625, 'time:', 22.338316917419434)
('4.3551 %', 'train_loss:', '0.22342677786946297', ' train_acc:', 0.9153125, 'time:', 22.53229808807373)
('4.4440 %', 'train_loss:', '0.22277997305616737', ' train_acc:', 0.9128125, 'time:', 22.546709060668945)
('4.5329 %', 'train_loss:', '0.22290540590882302', ' train_acc:', 0.9184375, 'time:', 22.169203996658325)
('4.6218 %', 'train_loss:', '0.20940919181331993', ' train_acc:', 0.92375, 'time:', 23.00663709640503)
('4.7107 %', 'train_loss:', '0.20644808530807496', ' train_acc:', 0.92375, 'time:', 22.787410974502563)
('4.7996 %', 'train_loss:', '0.22035677522420882', ' train_acc:', 0.915625, 'time:', 22.23898983001709)
('4.8884 %', 'train_loss:', '0.20467710942029954', ' train_acc:', 0.9240625, 'time:', 22.408854007720947)
('4.9773 %', 'train_loss:', '0.20732352370396256', ' train_acc:', 0.925, 'time:', 22.364929914474487)
('5.0662 %', 'train_loss:', '0.2201213703956455', ' train_acc:', 0.919375, 'time:', 22.189321994781494)
('5.1551 %', 'train_loss:', '0.1915793098602444', ' train_acc:', 0.9284375, 'time:', 21.86941409111023)
('5.2440 %', 'train_loss:', '0.20475557988509535', ' train_acc:', 0.9246875, 'time:', 22.19432783126831)
('5.3329 %', 'train_loss:', '0.21277375899255277', ' train_acc:', 0.9196875, 'time:', 22.532094955444336)
('5.4218 %', 'train_loss:', '0.20096746815368532', ' train_acc:', 0.9275, 'time:', 22.678896188735962)
('5.5107 %', 'train_loss:', '0.19236015212722124', ' train_acc:', 0.9328125, 'time:', 22.730947017669678)
('5.5996 %', 'train_loss:', '0.18897206708788872', ' train_acc:', 0.9271875, 'time:', 22.406197786331177)
('5.6884 %', 'train_loss:', '0.20110507814213632', ' train_acc:', 0.93, 'time:', 22.559277057647705)
('5.7773 %', 'train_loss:', '0.20916195442900062', ' train_acc:', 0.92375, 'time:', 22.37674903869629)
('5.8662 %', 'train_loss:', '0.20171028861775994', ' train_acc:', 0.92375, 'time:', 22.552186965942383)
('5.9551 %', 'train_loss:', '0.1954730125516653', ' train_acc:', 0.9278125, 'time:', 22.52514386177063)
('6.0440 %', 'train_loss:', '0.19581445636227726', ' train_acc:', 0.9259375, 'time:', 22.186779022216797)
('6.1329 %', 'train_loss:', '0.20493298708461224', ' train_acc:', 0.926875, 'time:', 22.52158498764038)
('6.2218 %', 'train_loss:', '0.18382620628923177', ' train_acc:', 0.93375, 'time:', 22.122023105621338)
('6.3107 %', 'train_loss:', '0.2125108970561996', ' train_acc:', 0.9246875, 'time:', 22.346920013427734)
('6.3996 %', 'train_loss:', '0.2062322035059333', ' train_acc:', 0.9209375, 'time:', 22.14029097557068)
('6.4884 %', 'train_loss:', '0.19128077199682594', ' train_acc:', 0.9321875, 'time:', 22.122708082199097)
('6.5773 %', 'train_loss:', '0.2053072683699429', ' train_acc:', 0.9275, 'time:', 22.320906162261963)
('6.6662 %', 'train_loss:', '0.1972700918558985', ' train_acc:', 0.9228125, 'time:', 22.21884298324585)
('6.7551 %', 'train_loss:', '0.19282742851413787', ' train_acc:', 0.9278125, 'time:', 22.3259060382843)
('6.8440 %', 'train_loss:', '0.18847982642240824', ' train_acc:', 0.9321875, 'time:', 22.270673990249634)
('6.9329 %', 'train_loss:', '0.19105458565987646', ' train_acc:', 0.9265625, 'time:', 22.400288105010986)
('7.0218 %', 'train_loss:', '0.2026977229490876', ' train_acc:', 0.923125, 'time:', 22.425031900405884)
('7.1107 %', 'train_loss:', '0.18379051267169416', ' train_acc:', 0.92875, 'time:', 22.428658962249756)
('7.1996 %', 'train_loss:', '0.20492801968008278', ' train_acc:', 0.9265625, 'time:', 22.431546926498413)
('7.2884 %', 'train_loss:', '0.19153021947015078', ' train_acc:', 0.9309375, 'time:', 22.75964593887329)
('7.3773 %', 'train_loss:', '0.18644705759361385', ' train_acc:', 0.925625, 'time:', 22.21687912940979)
('7.4662 %', 'train_loss:', '0.19514235216192902', ' train_acc:', 0.924375, 'time:', 22.544466972351074)
('7.5551 %', 'train_loss:', '0.1874704326223582', ' train_acc:', 0.9303125, 'time:', 22.332267999649048)
('7.6440 %', 'train_loss:', '0.17921493439003824', ' train_acc:', 0.9384375, 'time:', 22.176960945129395)
('7.7329 %', 'train_loss:', '0.17814053766429425', ' train_acc:', 0.935, 'time:', 22.57559895515442)
('7.8218 %', 'train_loss:', '0.1825215543806553', ' train_acc:', 0.9328125, 'time:', 22.45118808746338)
('7.9107 %', 'train_loss:', '0.19902791802771388', ' train_acc:', 0.930625, 'time:', 22.482800006866455)
('7.9996 %', 'train_loss:', '0.18437867355532944', ' train_acc:', 0.93875, 'time:', 22.27224111557007)
('8.0884 %', 'train_loss:', '0.17866407293826342', ' train_acc:', 0.934375, 'time:', 22.4893159866333)
('8.1773 %', 'train_loss:', '0.20055881484411656', ' train_acc:', 0.9275, 'time:', 22.04792594909668)
('8.2662 %', 'train_loss:', '0.17769502435810863', ' train_acc:', 0.93125, 'time:', 22.487631797790527)
('8.3551 %', 'train_loss:', '0.19082071332260966', ' train_acc:', 0.925625, 'time:', 22.664788007736206)
('8.4440 %', 'train_loss:', '0.19340683010406792', ' train_acc:', 0.9275, 'time:', 23.03509211540222)
('8.5329 %', 'train_loss:', '0.2074215524736792', ' train_acc:', 0.926875, 'time:', 22.272482872009277)
('8.6218 %', 'train_loss:', '0.1735649233823642', ' train_acc:', 0.9390625, 'time:', 22.118202924728394)
('8.7107 %', 'train_loss:', '0.19769327613990753', ' train_acc:', 0.9253125, 'time:', 22.427013874053955)
('8.7996 %', 'train_loss:', '0.16877157222945244', ' train_acc:', 0.940625, 'time:', 22.25165104866028)
('8.8884 %', 'train_loss:', '0.18092523025348783', ' train_acc:', 0.936875, 'time:', 22.64406108856201)
('8.9773 %', 'train_loss:', '0.19027387750335037', ' train_acc:', 0.9325, 'time:', 22.112767934799194)
('9.0662 %', 'train_loss:', '0.19732102706097066', ' train_acc:', 0.926875, 'time:', 22.45527696609497)
('9.1551 %', 'train_loss:', '0.1964555035578087', ' train_acc:', 0.9265625, 'time:', 22.69038486480713)
('9.2440 %', 'train_loss:', '0.197454671356827', ' train_acc:', 0.9259375, 'time:', 22.294345140457153)
('9.3329 %', 'train_loss:', '0.17216958923265338', ' train_acc:', 0.9365625, 'time:', 22.3129301071167)
('9.4218 %', 'train_loss:', '0.1937066973792389', ' train_acc:', 0.92375, 'time:', 22.5239360332489)
('9.5107 %', 'train_loss:', '0.1842294861190021', ' train_acc:', 0.933125, 'time:', 22.226923942565918)
('9.5996 %', 'train_loss:', '0.18460960483178496', ' train_acc:', 0.9303125, 'time:', 22.538434982299805)
('9.6884 %', 'train_loss:', '0.17734573801979422', ' train_acc:', 0.93, 'time:', 22.295343160629272)
('9.7773 %', 'train_loss:', '0.18788975342176856', ' train_acc:', 0.929375, 'time:', 22.2587149143219)
('9.8662 %', 'train_loss:', '0.18715176079422235', ' train_acc:', 0.9309375, 'time:', 22.542067050933838)
('9.9551 %', 'train_loss:', '0.16769238143227994', ' train_acc:', 0.9365625, 'time:', 22.52892804145813)
('10.0440 %', 'train_loss:', '0.18536745848599823', ' train_acc:', 0.9290625, 'time:', 22.635443925857544)
('10.1329 %', 'train_loss:', '0.1674600949836895', ' train_acc:', 0.94, 'time:', 22.21049189567566)
('10.2218 %', 'train_loss:', '0.1823691971320659', ' train_acc:', 0.934375, 'time:', 22.334984064102173)
('10.3107 %', 'train_loss:', '0.16298221685923636', ' train_acc:', 0.94625, 'time:', 22.337980031967163)
('10.3996 %', 'train_loss:', '0.1853266829159111', ' train_acc:', 0.933125, 'time:', 22.284970998764038)
('10.4884 %', 'train_loss:', '0.18079911729320883', ' train_acc:', 0.93125, 'time:', 22.314924001693726)
('10.5773 %', 'train_loss:', '0.17003675914835184', ' train_acc:', 0.9353125, 'time:', 22.392000913619995)
('10.6662 %', 'train_loss:', '0.18246033679693938', ' train_acc:', 0.9371875, 'time:', 22.492427110671997)
('10.7551 %', 'train_loss:', '0.16553552660159768', ' train_acc:', 0.9378125, 'time:', 22.350448846817017)
('10.8440 %', 'train_loss:', '0.1835998613666743', ' train_acc:', 0.9315625, 'time:', 22.404662132263184)
('10.9329 %', 'train_loss:', '0.18682274968363344', ' train_acc:', 0.93375, 'time:', 22.213069915771484)
('11.0218 %', 'train_loss:', '0.17650147818028927', ' train_acc:', 0.93375, 'time:', 22.849987030029297)
('11.1107 %', 'train_loss:', '0.15835909290239214', ' train_acc:', 0.940625, 'time:', 22.812670946121216)
('11.1996 %', 'train_loss:', '0.17393132261000574', ' train_acc:', 0.931875, 'time:', 22.959546089172363)
('11.2884 %', 'train_loss:', '0.18464753655716776', ' train_acc:', 0.9309375, 'time:', 22.765871047973633)
('11.3773 %', 'train_loss:', '0.18251631600782275', ' train_acc:', 0.9315625, 'time:', 22.575018167495728)
('11.4662 %', 'train_loss:', '0.17992229860741646', ' train_acc:', 0.93125, 'time:', 22.66499090194702)
('11.5551 %', 'train_loss:', '0.1776859341096133', ' train_acc:', 0.9353125, 'time:', 22.284305095672607)
('11.6440 %', 'train_loss:', '0.18105998707003892', ' train_acc:', 0.9334375, 'time:', 22.512712955474854)
('11.7329 %', 'train_loss:', '0.17765156428329645', ' train_acc:', 0.9328125, 'time:', 22.18535804748535)
('11.8218 %', 'train_loss:', '0.18057094586081804', ' train_acc:', 0.9303125, 'time:', 22.490333795547485)
('11.9107 %', 'train_loss:', '0.1853600452374667', ' train_acc:', 0.933125, 'time:', 22.120937824249268)
('11.9996 %', 'train_loss:', '0.18849863957613708', ' train_acc:', 0.9321875, 'time:', 22.377119064331055)
('12.0884 %', 'train_loss:', '0.18379896252416075', ' train_acc:', 0.9303125, 'time:', 22.467546939849854)
('12.1773 %', 'train_loss:', '0.1709655319293961', ' train_acc:', 0.938125, 'time:', 22.372642993927002)
('12.2662 %', 'train_loss:', '0.1817132913740352', ' train_acc:', 0.933125, 'time:', 22.614995002746582)
('12.3551 %', 'train_loss:', '0.17583324236795306', ' train_acc:', 0.93625, 'time:', 22.354257106781006)
('12.4440 %', 'train_loss:', '0.16821392439771443', ' train_acc:', 0.936875, 'time:', 22.39440107345581)
('12.5329 %', 'train_loss:', '0.18629130164161326', ' train_acc:', 0.929375, 'time:', 22.760271072387695)
('12.6218 %', 'train_loss:', '0.19179555879905819', ' train_acc:', 0.929375, 'time:', 22.45438313484192)
('12.7107 %', 'train_loss:', '0.18866868901532144', ' train_acc:', 0.9296875, 'time:', 22.42000389099121)
('12.7996 %', 'train_loss:', '0.18375658440403642', ' train_acc:', 0.93375, 'time:', 22.697060108184814)
('12.8884 %', 'train_loss:', '0.17110911825671793', ' train_acc:', 0.9375, 'time:', 22.793975114822388)
('12.9773 %', 'train_loss:', '0.16983647937886417', ' train_acc:', 0.9375, 'time:', 22.32591199874878)
('13.0662 %', 'train_loss:', '0.18528960536234082', ' train_acc:', 0.9375, 'time:', 22.409775972366333)
('13.1551 %', 'train_loss:', '0.16145993577316403', ' train_acc:', 0.9425, 'time:', 22.233083963394165)
('13.2440 %', 'train_loss:', '0.1658376970421523', ' train_acc:', 0.941875, 'time:', 22.485326051712036)
('13.3329 %', 'train_loss:', '0.18827237612567843', ' train_acc:', 0.9315625, 'time:', 22.30607795715332)
('13.4218 %', 'train_loss:', '0.16702012504450978', ' train_acc:', 0.945, 'time:', 22.265151977539062)
('13.5107 %', 'train_loss:', '0.16327947196550668', ' train_acc:', 0.9446875, 'time:', 22.616310119628906)
('13.5996 %', 'train_loss:', '0.17376500385813415', ' train_acc:', 0.9328125, 'time:', 22.806272983551025)
('13.6884 %', 'train_loss:', '0.1701511993445456', ' train_acc:', 0.9365625, 'time:', 22.00580096244812)
('13.7773 %', 'train_loss:', '0.1786489312024787', ' train_acc:', 0.9309375, 'time:', 22.222429990768433)
('13.8662 %', 'train_loss:', '0.17986982859671116', ' train_acc:', 0.935625, 'time:', 22.069134950637817)
('13.9551 %', 'train_loss:', '0.15865087418816984', ' train_acc:', 0.94625, 'time:', 22.242990016937256)
('14.0440 %', 'train_loss:', '0.16601913238875568', ' train_acc:', 0.935625, 'time:', 22.45446491241455)
('14.1329 %', 'train_loss:', '0.17568171818740666', ' train_acc:', 0.93875, 'time:', 22.51196789741516)
('14.2218 %', 'train_loss:', '0.1556875798664987', ' train_acc:', 0.9434375, 'time:', 22.509118795394897)
('14.3107 %', 'train_loss:', '0.17084418860264122', ' train_acc:', 0.9396875, 'time:', 22.471925973892212)
('14.3996 %', 'train_loss:', '0.16625592910684645', ' train_acc:', 0.9421875, 'time:', 22.536627054214478)
('14.4884 %', 'train_loss:', '0.17677770722657443', ' train_acc:', 0.934375, 'time:', 22.99416995048523)
('14.5773 %', 'train_loss:', '0.16402888535987586', ' train_acc:', 0.9421875, 'time:', 22.540637016296387)
('14.6662 %', 'train_loss:', '0.15048178721219302', ' train_acc:', 0.945625, 'time:', 22.339903116226196)
('14.7551 %', 'train_loss:', '0.1610799347795546', ' train_acc:', 0.9425, 'time:', 22.212101936340332)
('14.8440 %', 'train_loss:', '0.16167265416122972', ' train_acc:', 0.9415625, 'time:', 22.47414994239807)
('14.9329 %', 'train_loss:', '0.17337606576271355', ' train_acc:', 0.939375, 'time:', 22.801923990249634)
('15.0218 %', 'train_loss:', '0.16834536626935004', ' train_acc:', 0.9375, 'time:', 22.250312089920044)
('15.1107 %', 'train_loss:', '0.1615818904619664', ' train_acc:', 0.94375, 'time:', 22.450910806655884)
('15.1996 %', 'train_loss:', '0.17027323046699167', ' train_acc:', 0.940625, 'time:', 22.528409957885742)
('15.2884 %', 'train_loss:', '0.1530552658997476', ' train_acc:', 0.9446875, 'time:', 22.134931087493896)
('15.3773 %', 'train_loss:', '0.1579018321726471', ' train_acc:', 0.946875, 'time:', 21.996037006378174)
('15.4662 %', 'train_loss:', '0.18627530440688134', ' train_acc:', 0.935, 'time:', 22.32324481010437)
('15.5551 %', 'train_loss:', '0.16585708234459162', ' train_acc:', 0.9365625, 'time:', 22.21774911880493)
('15.6440 %', 'train_loss:', '0.15814141885843128', ' train_acc:', 0.94375, 'time:', 22.38168692588806)
('15.7329 %', 'train_loss:', '0.16881820532493294', ' train_acc:', 0.94125, 'time:', 22.255393981933594)
('15.8218 %', 'train_loss:', '0.16471649603918195', ' train_acc:', 0.938125, 'time:', 22.723103046417236)
('15.9107 %', 'train_loss:', '0.17351264187134802', ' train_acc:', 0.9365625, 'time:', 22.81215000152588)
('15.9996 %', 'train_loss:', '0.17540760572068392', ' train_acc:', 0.9365625, 'time:', 22.455835103988647)
('16.0884 %', 'train_loss:', '0.15614775251597166', ' train_acc:', 0.9453125, 'time:', 22.43797993659973)
('16.1773 %', 'train_loss:', '0.17754047120455652', ' train_acc:', 0.931875, 'time:', 22.284903049468994)
('16.2662 %', 'train_loss:', '0.1739574324991554', ' train_acc:', 0.941875, 'time:', 22.092786073684692)
('16.3551 %', 'train_loss:', '0.18567267605569213', ' train_acc:', 0.930625, 'time:', 22.285094022750854)
('16.4440 %', 'train_loss:', '0.18634789020288736', ' train_acc:', 0.933125, 'time:', 22.133016109466553)
('16.5329 %', 'train_loss:', '0.16910286030732094', ' train_acc:', 0.94, 'time:', 22.567754983901978)
('16.6218 %', 'train_loss:', '0.15905084062833338', ' train_acc:', 0.9415625, 'time:', 22.660189151763916)
('16.7107 %', 'train_loss:', '0.15652857122477143', ' train_acc:', 0.9396875, 'time:', 22.13723087310791)
('16.7996 %', 'train_loss:', '0.17976114748511463', ' train_acc:', 0.9365625, 'time:', 22.699558973312378)
